"age","phd","educ","logwage","hs","somecoll","college","ma","govt"
37,0,12,3.2188758248682,1,0,0,0,0
32,0,12,2.64291089893125,1,0,0,0,0
40,0,13,1.38629436111989,0,1,0,0,0
47,0,16,3.53187570530427,0,0,1,0,0
34,0,16,3.3693567758065,0,0,1,0,1
40,0,14,3.02883222198034,0,1,0,0,0
46,0,12,2.50631055845115,1,0,0,0,0
48,0,13,3.17965511171492,0,1,0,0,0
40,0,12,3.64965874096066,1,0,0,0,1
34,1,20,2.74579052908506,0,0,0,0,0
48,0,13,3.19290033846494,0,1,0,0,0
30,0,12,3.17965511171492,1,0,0,0,0
38,0,16,3.76744177661704,0,0,1,0,0
36,0,13,2.67987932413551,0,1,0,0,0
50,0,13,2.67414864942653,0,1,0,0,0
48,0,16,2.95651156040071,0,0,1,0,0
45,0,16,3.36197666850887,0,0,1,0,0
45,0,12,1.38629436111989,1,0,0,0,0
35,0,12,2.95651156040071,1,0,0,0,0
46,0,13,2.83872852474433,0,1,0,0,1
43,0,16,3.29298379702192,0,0,1,0,1
36,0,12,2.66882948794893,1,0,0,0,0
37,0,16,3.24419363285249,0,0,1,0,0
46,0,14,2.95651156040071,0,1,0,0,0
42,0,12,2.82298016777619,1,0,0,0,0
49,0,16,3.44201937618241,0,0,1,0,0
44,0,13,3.77849161280362,0,1,0,0,0
46,0,16,2.9755597553714,0,0,1,0,1
39,0,12,2.35867455964509,1,0,0,0,0
40,0,12,1.38629436111989,1,0,0,0,0
37,0,12,3.07429459605709,1,0,0,0,0
50,0,14,3.87280229227486,0,1,0,0,0
38,0,14,2.57702193869581,0,1,0,0,0
45,0,16,3.80130629056979,0,0,1,0,0
30,0,16,3.4360846406626,0,0,1,0,0
32,0,16,4.27826740038303,0,0,1,0,0
49,0,13,3.62434093297637,0,1,0,0,0
37,0,18,3.96811247207919,0,0,0,1,0
38,0,12,2.74579052908506,1,0,0,0,0
41,0,12,3.27496529151924,1,0,0,0,0
32,0,16,3.51612734833613,0,0,1,0,0
40,0,16,3.87280229227486,0,0,1,0,0
40,0,13,3.13883311719466,0,1,0,0,0
50,0,16,3.35240721749272,0,0,1,0,0
48,0,16,4.46058895717698,0,0,1,0,0
40,0,12,3.2470467018349,1,0,0,0,0
47,0,16,3.58512021982308,0,0,1,0,0
31,0,13,1.38789564248686,0,1,0,0,0
31,0,12,2.90521826601316,1,0,0,0,0
35,0,12,3.36197666850887,1,0,0,0,0
35,0,16,3.32423634052603,0,0,1,0,1
47,0,12,2.719205695274,1,0,0,0,1
42,0,14,3.44403754033865,0,1,0,0,0
44,0,16,3.35990434729517,0,0,1,0,0
39,0,16,4.81280955076634,0,0,1,0,0
44,0,14,1.97568230738898,0,1,0,0,0
33,0,16,3.36197666850887,0,0,1,0,0
46,0,12,2.95651156040071,1,0,0,0,0
45,0,12,2.24723499791088,1,0,0,0,0
31,0,12,3.19907319757202,1,0,0,0,0
47,0,12,3.07429459605709,1,0,0,0,0
34,0,14,2.85115104474288,0,1,0,0,0
40,0,16,4.09594584358907,0,0,1,0,0
50,0,13,2.95651156040071,0,1,0,0,0
49,0,18,5.71108086804649,0,0,0,1,0
32,0,13,2.95651156040071,0,1,0,0,0
46,0,16,3.17965511171492,0,0,1,0,0
46,0,16,3.75501925661848,0,0,1,0,0
37,0,13,3.27496529151924,0,1,0,0,1
34,0,14,2.99999667234045,0,1,0,0,0
36,0,12,2.95651156040071,1,0,0,0,0
41,0,12,3.59250032712071,1,0,0,0,0
44,0,12,2.49975315790499,1,0,0,0,0
39,0,16,2.95651156040071,0,0,1,0,0
43,0,14,2.95651156040071,0,1,0,0,0
32,0,16,3.10311503459259,0,0,1,0,1
33,0,14,3.0461237190904,0,1,0,0,0
41,0,16,3.5354692408144,0,0,1,0,0
46,0,12,2.26336437984076,1,0,0,0,0
34,0,16,3.36197666850887,0,0,1,0,0
50,0,18,3.2188758248682,0,0,0,1,0
41,0,16,4.05512384906882,0,0,1,0,0
34,0,14,2.95651156040071,0,1,0,0,1
41,0,16,3.76744177661704,0,0,1,0,0
47,0,12,3.27496529151924,1,0,0,0,0
35,0,18,3.53187570530427,0,0,0,1,0
50,0,14,3.4479190983096,0,1,0,0,0
45,0,12,2.79399263090294,1,0,0,0,0
45,0,12,3.51612734833613,1,0,0,0,0
31,0,12,2.3035461694736,1,0,0,0,0
42,0,16,3.78942068333581,0,0,1,0,0
46,0,12,3.5983654465731,1,0,0,0,0
35,0,13,2.3121545440102,0,1,0,0,0
50,0,13,2.78466130347405,0,1,0,0,0
31,0,12,3.03655426807425,1,0,0,0,0
40,0,12,3.17965511171492,1,0,0,0,0
47,0,18,2.62800749342867,0,0,0,1,0
43,0,18,3.68887945411394,0,0,0,1,0
40,0,14,3.4572868483132,0,1,0,0,0
46,0,14,1.38629436111989,0,1,0,0,0
34,0,12,2.85889873153371,1,0,0,0,0
50,0,16,3.20264462993962,0,0,1,0,0
41,0,14,3.9810158769151,0,1,0,0,0
40,0,18,3.71028336277709,0,0,0,1,0
42,0,13,4.16048436472665,0,1,0,0,0
43,0,18,3.29298379702192,0,0,0,1,0
40,0,18,5.25909665339476,0,0,0,1,0
32,0,13,2.9704144655697,0,1,0,0,0
45,0,18,3.03655426807425,0,0,0,1,1
40,0,16,1.38629436111989,0,0,1,0,0
35,0,14,1.38629436111989,0,1,0,0,0
32,0,16,1.38629436111989,0,0,1,0,0
38,0,14,3.16415092517895,0,1,0,0,0
50,0,16,3.64965874096066,0,0,1,0,0
33,0,18,3.95601457470968,0,0,0,1,1
44,0,16,3.80380942078791,0,0,1,0,0
30,0,12,3.48713981146288,1,0,0,0,0
48,0,14,3.24419363285249,0,1,0,0,0
43,0,13,3.58512021982308,0,1,0,0,0
40,0,16,3.74496892076498,0,0,1,0,0
50,0,12,3.2607229348037,1,0,0,0,0
45,0,16,3.63848544036253,0,0,1,0,0
43,0,18,3.24419363285249,0,0,0,1,0
48,0,18,4.22110898654308,0,0,0,1,0
38,0,16,4.20927452889608,0,0,1,0,0
32,0,18,3.61143752814046,0,0,0,1,1
47,0,12,3.67435135355103,1,0,0,0,1
48,0,16,3.93734081341244,0,0,1,0,0
32,0,16,3.44201937618241,0,0,1,0,0
45,0,13,3.26399626014867,0,1,0,0,0
50,0,12,3.78942068333581,1,0,0,0,0
43,0,12,3.87280229227486,1,0,0,0,0
47,0,13,2.04022082852655,0,1,0,0,0
50,0,13,3.40119738166216,0,1,0,0,0
33,0,14,3.41076683267831,0,1,0,0,0
36,0,12,3.00780485478826,1,0,0,0,0
45,0,16,2.04022082852655,0,0,1,0,0
42,0,12,3.55434856115633,1,0,0,0,0
33,0,18,2.66275044187255,0,0,0,1,1
48,0,18,3.82150899788731,0,0,0,1,0
49,0,13,1.38629436111989,0,1,0,0,0
43,0,12,3.2188758248682,1,0,0,0,0
33,0,16,3.58512021982308,0,0,1,0,0
38,0,12,3.73354022494136,1,0,0,0,0
41,0,16,3.02883222198034,0,0,1,0,0
43,0,14,2.95936462938312,0,1,0,0,0
47,0,12,2.95651156040071,1,0,0,0,0
36,0,18,3.31796672751243,0,0,0,1,1
50,0,16,4.39159608569003,0,0,1,0,0
43,1,20,4.19620244732872,0,0,0,0,0
49,0,16,1.38629436111989,0,0,1,0,0
33,0,16,3.24419363285249,0,0,1,0,0
41,0,18,3.45391416383456,0,0,0,1,1
46,0,12,3.62434093297637,1,0,0,0,0
38,0,18,3.53151849865643,0,0,0,1,0
45,0,16,3.72970144863419,0,0,1,0,0
50,0,14,3.07429459605709,0,1,0,0,0
47,0,14,3.53031198332809,0,1,0,0,0
34,0,12,3.51612734833613,1,0,0,0,0
43,0,14,4.19488579144398,0,1,0,0,0
43,0,14,5.54677872584654,0,1,0,0,0
42,0,16,4.06836907581884,0,0,1,0,0
42,0,12,2.60553463757662,1,0,0,0,0
45,0,13,3.36197666850887,0,1,0,0,0
47,0,14,3.94691026442859,0,1,0,0,0
39,0,18,3.36197666850887,0,0,0,1,0
47,0,16,3.64965874096066,0,0,1,0,0
37,0,14,3.64965874096066,0,1,0,0,0
50,0,16,3.76744177661704,0,0,1,0,0
40,0,13,1.38629436111989,0,1,0,0,0
41,0,12,3.24419363285249,1,0,0,0,0
38,0,16,3.02105008153828,0,0,1,0,0
50,0,16,3.64965874096066,0,0,1,0,0
48,0,13,3.25661615285105,0,1,0,0,0
38,0,16,3.74004280242892,0,0,1,0,0
39,0,16,4.35595439436411,0,0,1,0,0
48,0,16,4.11966237020639,0,0,1,0,0
50,0,13,1.38629436111989,0,1,0,0,0
48,0,12,3.20393788423476,1,0,0,0,0
47,0,12,3.41604388977915,1,0,0,0,0
33,0,14,1.57021719928082,0,1,0,0,0
44,0,12,2.95651156040071,1,0,0,0,0
34,0,12,2.926052352916,1,0,0,0,0
41,0,16,3.91202300542815,0,0,1,0,0
43,1,20,4.3428059215206,0,0,0,0,0
43,0,14,2.26336437984076,0,1,0,0,0
49,0,12,1.6094379124341,1,0,0,0,0
32,0,16,3.51612734833613,0,0,1,0,0
48,0,12,3.09627350277587,1,0,0,0,0
35,0,16,3.64965874096066,0,0,1,0,0
50,0,12,3.39476649133186,1,0,0,0,0
46,0,12,2.7333680090865,1,0,0,0,0
32,0,13,2.50552593699074,0,1,0,0,0
30,0,13,1.38629436111989,0,1,0,0,0
47,0,13,3.05379607450875,0,1,0,0,0
46,0,12,2.95651156040071,1,0,0,0,0
49,0,16,4.78909302414902,0,0,1,0,0
38,0,16,2.80236088057345,0,0,1,0,0
35,0,13,3.07429459605709,0,1,0,0,0
45,0,16,4.25579454453097,0,0,1,0,0
44,0,12,1.38629436111989,1,0,0,0,0
37,0,16,3.61143752814046,0,0,1,0,0
45,0,14,3.93734081341244,0,1,0,0,0
49,0,14,1.38629436111989,0,1,0,0,0
39,0,14,3.94046094074868,0,1,0,0,0
36,0,13,2.71721639621845,0,1,0,0,0
42,0,16,3.44201937618241,0,0,1,0,0
39,0,14,3.77849161280362,0,1,0,0,0
45,0,12,2.59983661646198,1,0,0,0,0
44,0,12,2.66882948794893,1,0,0,0,0
34,0,13,3.5983654465731,0,1,0,0,0
31,0,12,2.39689577246529,1,0,0,0,0
30,0,16,3.16758253048065,0,0,1,0,0
49,0,16,3.87280229227486,0,0,1,0,0
32,0,16,3.58512021982308,0,0,1,0,0
31,0,14,3.62434093297637,0,1,0,0,0
33,0,12,3.17965511171492,1,0,0,0,0
41,0,12,3.17965511171492,1,0,0,0,0
39,0,13,3.55980241183879,0,1,0,0,0
34,0,12,1.38629436111989,1,0,0,0,0
44,1,20,3.76744177661704,0,0,0,0,0
45,0,16,4.67927815814181,0,0,1,0,0
41,0,18,2.95651156040071,0,0,0,1,0
42,0,18,4.59064208542518,0,0,0,1,0
49,1,20,3.36197666850887,0,0,0,0,0
38,0,16,3.72661978209678,0,0,1,0,1
41,0,12,3.13883311719466,1,0,0,0,0
41,0,16,4.46058895717698,0,0,1,0,0
43,0,12,4.16048436472665,1,0,0,0,0
35,0,16,3.64965874096066,0,0,1,0,0
43,0,16,1.38629436111989,0,0,1,0,0
37,1,20,4.05512384906882,0,0,0,0,0
33,0,18,2.48650793115497,0,0,0,1,0
41,0,14,3.07429459605709,0,1,0,0,1
32,0,13,3.23917606589069,0,1,0,0,0
36,0,18,4.11966237020639,0,0,0,1,0
37,0,12,2.74779469224722,1,0,0,0,0
33,0,12,2.30258509299405,1,0,0,0,0
32,0,16,1.38629436111989,0,0,1,0,0
32,0,18,3.29298379702192,0,0,0,1,0
47,0,13,3.54429822530283,0,1,0,0,0
46,0,18,3.98613097758187,0,0,0,1,0
35,0,12,1.38629436111989,1,0,0,0,0
32,0,12,3.11066224022797,1,0,0,0,1
34,0,16,3.80023159944003,0,0,1,0,0
46,0,18,3.81328816474246,0,0,0,1,0
47,0,16,4.07165315102003,0,0,1,0,0
38,0,18,4.17043469557981,0,0,0,1,0
36,0,16,3.17965511171492,0,0,1,0,0
34,0,12,2.371577964481,1,0,0,0,0
46,0,16,4.05512384906882,0,0,1,0,0
45,0,16,3.74496892076498,0,0,1,0,0
42,0,16,3.87280229227486,0,0,1,0,0
50,0,16,3.74496892076498,0,0,1,0,0
41,0,16,3.96811247207919,0,0,1,0,0
34,0,12,3.36197666850887,1,0,0,0,0
47,0,12,1.9764093157816,1,0,0,0,0
36,0,12,2.63905732961526,1,0,0,0,0
41,0,16,4.25229191397977,0,0,1,0,0
47,0,18,3.48124008933569,0,0,0,1,0
45,0,16,3.96811247207919,0,0,1,0,0
35,0,12,2.85115104474288,1,0,0,0,0
36,0,18,3.2188758248682,0,0,0,1,1
50,0,16,2.59983661646198,0,0,1,0,0
36,0,12,4.47063929303049,1,0,0,0,0
38,0,16,2.19437150835381,0,0,1,0,0
36,0,13,3.63796270119746,0,1,0,0,0
30,0,18,3.17965511171492,0,0,0,1,0
43,0,12,2.70805020110221,1,0,0,0,0
45,0,13,3.24419363285249,0,1,0,0,1
47,0,14,3.27496529151924,0,1,0,0,0
44,0,14,3.05182174020503,0,1,0,0,0
39,0,14,3.63960840510715,0,1,0,0,0
44,0,14,3.30716843201388,0,1,0,0,0
41,0,12,2.7333680090865,1,0,0,0,0
40,0,16,3.68522789366458,0,0,1,0,0
40,0,14,3.07429459605709,0,1,0,0,0
49,0,12,2.91648612354415,1,0,0,0,0
50,0,12,2.42036812865043,1,0,0,0,0
50,0,12,2.95651156040071,1,0,0,0,0
38,0,12,2.93119375241642,1,0,0,0,0
50,0,13,2.26336437984076,0,1,0,0,0
30,0,16,1.38629436111989,0,0,1,0,0
30,0,12,1.38629436111989,1,0,0,0,0
34,0,13,3.33120500984212,0,1,0,0,0
38,0,16,3.46244719887251,0,0,1,0,1
34,0,12,3.51612734833613,1,0,0,0,0
38,0,13,3.02883222198034,0,1,0,0,0
41,0,16,2.59983661646198,0,0,1,0,0
31,0,18,3.36197666850887,0,0,0,1,0
33,0,12,2.75411994055282,1,0,0,0,0
46,0,18,1.38629436111989,0,0,0,1,0
48,0,14,3.29298379702192,0,1,0,0,0
48,0,12,3.13883311719466,1,0,0,0,0
49,0,14,3.23414329699899,0,1,0,0,1
40,0,16,3.44201937618241,0,0,1,0,1
35,0,16,1.38629436111989,0,0,1,0,0
48,0,18,3.4489880454985,0,0,0,1,0
43,0,18,3.32423634052603,0,0,0,1,0
32,1,20,3.2188758248682,0,0,0,0,1
49,0,12,3.29000316888378,1,0,0,0,1
41,0,12,2.86494436687522,1,0,0,0,0
30,0,12,2.34279151347209,1,0,0,0,0
50,0,12,1.38629436111989,1,0,0,0,0
37,1,20,3.54429822530283,0,0,0,0,0
37,0,16,3.89568658610845,0,0,1,0,0
34,0,16,3.62434093297637,0,0,1,0,0
48,0,12,2.90521826601316,1,0,0,0,0
44,0,13,2.95651156040071,0,1,0,0,0
40,0,13,3.44201937618241,0,1,0,0,0
46,1,20,3.42008429931615,0,0,0,0,0
50,0,13,1.38629436111989,0,1,0,0,0
40,0,12,2.93630885308319,1,0,0,0,0
37,0,12,1.8860701486993,1,0,0,0,0
38,0,16,3.13883311719466,0,0,1,0,0
31,0,12,2.82517555833962,1,0,0,0,0
41,0,14,1.38629436111989,0,1,0,0,0
39,0,12,1.38629436111989,1,0,0,0,0
35,0,13,3.13883311719466,0,1,0,0,0
50,0,12,2.95651156040071,1,0,0,0,0
35,0,14,2.18540283837105,0,1,0,0,0
42,0,16,3.87280229227486,0,0,1,0,0
49,0,14,1.38629436111989,0,1,0,0,0
43,0,18,3.56868967842699,0,0,0,1,1
40,0,12,1.38629436111989,1,0,0,0,0
34,0,12,2.90042209374967,1,0,0,0,0
47,0,18,3.38680864421006,0,0,0,1,1
46,0,12,2.13553100833088,1,0,0,0,0
40,0,13,3.27496529151924,0,1,0,0,1
44,0,13,2.79399263090294,0,1,0,0,0
47,0,12,2.90521826601316,1,0,0,0,0
37,0,18,2.878550018931,0,0,0,1,0
39,0,12,2.66882948794893,1,0,0,0,0
34,0,16,2.26336437984076,0,0,1,0,0
44,0,12,1.38629436111989,1,0,0,0,0
46,0,16,2.926052352916,0,0,1,0,0
38,0,16,3.51612734833613,0,0,1,0,0
32,0,12,2.01490302054226,1,0,0,0,0
35,0,13,2.48650793115497,0,1,0,0,1
49,0,12,2.76413966775325,1,0,0,0,0
42,0,12,2.86505394991188,1,0,0,0,0
47,0,14,1.38629436111989,0,1,0,0,0
34,0,12,2.23804657185647,1,0,0,0,0
45,0,12,3.06805293513362,1,0,0,0,0
50,0,12,1.96611285637283,1,0,0,0,0
49,0,16,3.23628116165213,0,0,1,0,1
44,0,16,2.52572864430826,0,0,1,0,0
41,0,18,3.82780492634413,0,0,0,1,0
41,0,12,2.59983661646198,1,0,0,0,0
48,0,16,3.36197666850887,0,0,1,0,0
47,0,12,1.38629436111989,1,0,0,0,0
41,0,12,3.69048073548091,1,0,0,0,0
49,0,12,2.878550018931,1,0,0,0,0
43,0,18,2.44568593663472,0,0,0,1,0
49,0,18,1.78239171922445,0,0,0,1,0
42,0,12,2.44568593663472,1,0,0,0,0
40,0,14,3.20921391395646,0,1,0,0,0
42,0,12,2.66882948794893,1,0,0,0,1
47,0,12,2.7333680090865,1,0,0,0,0
33,0,13,2.21207108545321,0,1,0,0,0
50,0,18,3.00530172457014,0,0,0,1,0
50,0,13,3.36197666850887,0,1,0,0,0
48,0,12,2.82137888640921,1,0,0,0,0
33,0,12,2.87794923789761,1,0,0,0,0
44,0,12,2.85642810184373,1,0,0,0,0
43,0,18,2.84278279507237,0,0,0,1,0
41,0,16,3.02883222198034,0,0,1,0,0
41,0,16,3.6370799587538,0,0,1,0,0
39,0,12,1.38629436111989,1,0,0,0,0
49,0,14,1.92689214321955,0,1,0,0,0
43,0,18,3.17965511171492,0,0,0,1,1
35,0,16,3.64965874096066,0,0,1,0,0
39,0,14,2.58751613207394,0,1,0,0,0
48,0,18,2.82137888640921,0,0,0,1,0
33,0,16,2.48650793115497,0,0,1,0,0
37,0,12,2.36872489549859,1,0,0,0,0
46,1,20,5.33913936106829,0,0,0,0,0
46,0,12,2.77419000360676,1,0,0,0,0
50,0,16,2.83872852474433,0,0,1,0,0
33,0,18,2.92261000872503,0,0,0,1,0
42,0,16,3.39834431267975,0,0,1,0,0
37,0,16,2.83872852474433,0,0,1,0,0
44,0,16,3.48124008933569,0,0,1,0,0
37,0,12,3.08534443224368,1,0,0,0,0
46,0,12,3.01713618221714,1,0,0,0,1
50,0,12,3.00530172457014,1,0,0,0,0
44,0,18,3.36197666850887,0,0,0,1,1
33,0,13,3.06444626000228,0,1,0,0,0
39,0,18,3.32807511683319,0,0,0,1,1
45,0,14,3.32807511683319,0,1,0,0,1
46,0,12,3.27496529151924,1,0,0,0,0
48,0,13,1.38629436111989,0,1,0,0,0
46,0,14,3.64965874096066,0,1,0,0,0
46,0,13,3.46573590279973,0,1,0,0,1
39,0,12,3.11777970799683,1,0,0,0,0
35,0,16,3.4572868483132,0,0,1,0,0
32,0,13,3.03655426807425,0,1,0,0,0
41,0,13,2.86665523127885,0,1,0,0,0
35,0,12,2.44568593663472,1,0,0,0,0
45,0,12,2.48650793115497,1,0,0,0,0
45,0,13,3.13186444787857,0,1,0,0,0
47,0,12,2.44568593663472,1,0,0,0,0
30,0,16,2.66882948794893,0,0,1,0,0
42,0,18,3.2188758248682,0,0,0,1,0
33,0,12,1.38629436111989,1,0,0,0,0
42,0,12,3.13883311719466,1,0,0,0,0
49,0,12,2.68684799345161,1,0,0,0,0
32,0,16,2.66882948794893,0,0,1,0,0
42,0,12,2.35867455964509,1,0,0,0,1
46,0,13,3.44201937618241,0,1,0,0,0
38,0,16,3.9781928074827,0,0,1,0,0
39,0,13,2.59983661646198,0,1,0,0,0
39,0,16,1.8578992717326,0,0,1,0,0
37,0,13,2.41789593950504,0,1,0,0,0
36,0,13,2.30258509299405,0,1,0,0,0
47,0,13,3.77482188391466,0,1,0,0,0
48,0,18,3.91202300542815,0,0,0,1,0
33,0,16,3.31360924795174,0,0,1,0,0
39,0,14,2.99573227355399,0,1,0,0,0
43,0,16,3.32423634052603,0,0,1,0,0
48,1,20,3.57708804812582,0,0,0,0,0
41,0,13,2.35867455964509,0,1,0,0,0
37,0,12,2.68824757380603,1,0,0,0,0
30,0,12,3.07429459605709,1,0,0,0,0
38,1,20,2.16805420003644,0,0,0,0,1
48,0,12,1.38629436111989,1,0,0,0,0
31,0,13,2.74218320747167,0,1,0,0,1
49,0,12,2.85115104474288,1,0,0,0,0
34,0,16,2.82298016777619,0,0,1,0,0
45,0,12,2.82298016777619,1,0,0,0,0
40,0,16,3.50655789731998,0,0,1,0,1
38,0,16,3.68174705551216,0,0,1,0,0
40,0,16,1.38629436111989,0,0,1,0,0
50,0,16,2.83872852474433,0,0,1,0,0
48,1,20,2.66882948794893,0,0,0,0,0
39,0,12,2.12026353620009,1,0,0,0,0
37,0,12,1.38629436111989,1,0,0,0,0
39,0,14,3.64965874096066,0,1,0,0,0
38,0,16,3.78457805886003,0,0,1,0,0
38,0,13,3.62434093297637,0,1,0,0,0
34,0,14,1.80660597734505,0,1,0,0,0
30,0,13,3.58512021982308,0,1,0,0,0
39,0,12,2.59983661646198,1,0,0,0,0
48,0,12,3.49689598640824,1,0,0,0,0
33,0,12,3.25661615285105,1,0,0,0,0
33,0,12,3.13883311719466,1,0,0,0,0
41,0,12,2.95651156040071,1,0,0,0,0
49,0,12,2.16012506962522,1,0,0,0,0
39,0,13,2.90534821208572,0,1,0,0,0
50,0,13,3.25661615285105,0,1,0,0,0
33,0,18,2.17157798421006,0,0,0,1,0
35,0,12,2.86512699859886,1,0,0,0,0
48,0,12,2.51403260454506,1,0,0,0,0
32,0,12,1.38629436111989,1,0,0,0,0
48,0,12,2.59983661646198,1,0,0,0,0
38,0,16,3.64965874096066,0,0,1,0,0
43,0,13,3.34403896782221,0,1,0,0,0
34,0,14,2.44568593663472,0,1,0,0,0
46,0,12,3.1499162722764,1,0,0,0,0
42,0,12,2.78743523035678,1,0,0,0,0
32,0,12,1.82746841436149,1,0,0,0,0
43,0,12,2.81341071676004,1,0,0,0,0
40,0,14,2.7333680090865,0,1,0,0,0
41,0,14,3.6792175432022,0,1,0,0,0
49,0,16,2.37669306514777,0,0,1,0,0
40,0,14,1.38629436111989,0,1,0,0,0
39,0,14,1.38629436111989,0,1,0,0,0
45,0,16,1.38629436111989,0,0,1,0,0
34,0,16,2.69285435518229,0,0,1,0,0
47,1,20,4.95799156061083,0,0,0,0,0
43,0,14,3.09627350277587,0,1,0,0,1
48,1,20,3.54429822530283,0,0,0,0,0
34,0,18,3.13883311719466,0,0,0,1,1
48,0,18,3.30873215399006,0,0,0,1,1
42,0,12,2.91584580367469,1,0,0,0,0
47,0,12,3.03347260153684,1,0,0,0,0
48,0,16,3.87280229227486,0,0,1,0,0
50,0,12,2.94646122454721,1,0,0,0,0
47,0,12,3.24419363285249,1,0,0,0,0
31,0,12,2.57224865994315,1,0,0,0,0
33,0,12,2.67345875633259,1,0,0,0,0
36,0,12,2.21207108545321,1,0,0,0,1
44,0,12,3.32807511683319,1,0,0,0,0
47,0,12,1.38629436111989,1,0,0,0,0
42,0,12,2.66882948794893,1,0,0,0,0
44,0,12,3.07429459605709,1,0,0,0,1
39,0,14,3.17805383034795,0,1,0,0,1
35,0,18,4.35792908309482,0,0,0,1,0
40,0,12,1.38629436111989,1,0,0,0,0
40,0,18,3.32423634052603,0,0,0,1,1
46,0,13,1.38629436111989,0,1,0,0,0
44,0,14,1.97568230738898,0,1,0,0,0
36,0,13,2.59983661646198,0,1,0,0,0
50,0,12,1.38629436111989,1,0,0,0,0
48,0,18,3.55434856115633,0,0,0,1,0
44,0,13,3.04461882791098,0,1,0,0,0
45,0,18,2.63492793627325,0,0,0,1,1
39,0,13,2.8643962714929,0,1,0,0,0
50,0,12,3.4955080611334,1,0,0,0,0
43,0,13,2.6200393237795,0,1,0,0,0
35,0,12,3.22738651453611,1,0,0,0,0
49,0,13,3.2188758248682,0,1,0,0,0
40,0,12,3.32807511683319,1,0,0,0,0
31,0,12,2.78215817325593,1,0,0,0,0
32,0,14,3.27496529151924,0,1,0,0,0
37,0,13,3.05182174020503,0,1,0,0,0
48,0,13,2.71761965211836,0,1,0,0,0
38,0,16,3.00530172457014,0,0,1,0,0
32,0,12,1.38629436111989,1,0,0,0,0
32,0,13,1.8860701486993,0,1,0,0,0
46,0,14,2.66275044187255,0,1,0,0,0
38,0,12,2.88240358824699,1,0,0,0,0
40,0,13,2.70805020110221,0,1,0,0,0
44,0,14,1.38629436111989,0,1,0,0,0
50,0,16,3.12356564506388,0,0,1,0,0
42,0,14,3.27496529151924,0,1,0,0,1
45,0,16,3.68781050692503,0,0,1,0,1
48,0,12,2.95651156040071,1,0,0,0,0
35,0,13,3.05182174020503,0,1,0,0,0
30,0,12,1.38629436111989,1,0,0,0,0
39,0,12,4.09594584358907,1,0,0,0,0
34,0,13,2.01490302054226,0,1,0,0,0
34,0,12,2.79399263090294,1,0,0,0,1
42,0,14,3.2188758248682,0,1,0,0,0
42,0,12,2.66882948794893,1,0,0,0,0
34,0,16,3.36197666850887,0,0,1,0,0
50,0,16,4.46206934234742,0,0,1,0,1
40,0,12,2.19437150835381,1,0,0,0,0
42,1,20,4.78909302414902,0,0,0,0,0
46,0,16,3.87280229227486,0,0,1,0,0
37,0,18,3.57708804812582,0,0,0,1,1
44,0,18,3.09004295302523,0,0,0,1,1
34,0,16,3.64965874096066,0,0,1,0,0
41,0,12,1.90668943590203,1,0,0,0,0
36,0,16,3.64965874096066,0,0,1,0,0
44,0,12,1.38629436111989,1,0,0,0,0
32,0,12,3.13719779385393,1,0,0,0,0
35,0,16,3.51612734833613,0,0,1,0,0
49,0,18,3.39476649133186,0,0,0,1,1
30,0,16,3.36197666850887,0,0,1,0,0
36,0,14,2.48205358080559,0,1,0,0,0
36,0,12,2.26336437984076,1,0,0,0,0
49,0,12,1.97568230738898,1,0,0,0,0
38,0,12,3.07429459605709,1,0,0,0,1
49,0,18,1.38629436111989,0,0,0,1,0
49,0,16,3.19710202531864,0,0,1,0,0
47,0,16,3.42651518964645,0,0,1,0,0
41,0,13,3.68647271408337,0,1,0,0,0
34,0,16,2.98120417299108,0,0,1,0,0
41,0,12,1.38629436111989,1,0,0,0,0
43,0,18,2.38959646998368,0,0,0,1,0
46,0,14,3.00530172457014,0,1,0,0,0
35,0,16,2.91104918632395,0,0,1,0,1
46,0,16,3.81671282562382,0,0,1,0,0
49,0,12,3.14379992880593,1,0,0,0,0
31,0,12,2.95651156040071,1,0,0,0,0
43,0,14,3.49143473574576,0,1,0,0,0
42,0,18,3.17965511171492,0,0,0,1,0
44,0,12,2.89514261402442,1,0,0,0,0
35,0,12,2.92987696905,1,0,0,0,0
43,0,16,3.39863928796725,0,0,1,0,0
35,0,12,2.39250151646405,1,0,0,0,0
34,0,16,2.82298016777619,0,0,1,0,0
32,0,12,2.26336437984076,1,0,0,0,0
33,0,13,2.66882948794893,0,1,0,0,0
46,0,16,2.95651156040071,0,0,1,0,0
45,0,16,3.36197666850887,0,0,1,0,1
47,0,16,3.80899077952991,0,0,1,0,0
32,0,14,2.82298016777619,0,1,0,0,0
42,0,14,2.7452024667335,0,1,0,0,0
31,0,16,4.14282942948793,0,0,1,0,0
49,0,14,2.95651156040071,0,1,0,0,0
35,0,16,2.98120417299108,0,0,1,0,0
31,0,14,2.48650793115497,0,1,0,0,0
42,0,16,3.07429459605709,0,0,1,0,0
30,0,16,4.13516655674236,0,0,1,0,0
35,0,16,3.85259958495735,0,0,1,0,0
50,0,14,2.78442317988678,0,1,0,0,0
50,0,16,1.38629436111989,0,0,1,0,0
45,0,16,3.83198029775461,0,0,1,0,0
40,0,14,3.91202300542815,0,1,0,0,1
42,0,16,3.17965511171492,0,0,1,0,0
